GEO_ID,County_Area,% Hispanic or Latino,% White alone,% Black or African American alone,% American Indian and Alaska Native alone,% Asian alone,% Two or More Races
0500000US10001,"Kent County, Delaware",8.1,56.5,26.4,0.3,2.5,5.6
0500000US10003,"New Castle County, Delaware",11.8,52.3,24.9,0.0,6.2,4.2
0500000US10005,"Sussex County, Delaware",11.5,72.3,9.8,0.2,1.3,4.4
0500000US11001,"District of Columbia, District of Columbia",11.9,36.5,41.6,0.1,4.3,4.9
0500000US12001,"Alachua County, Florida",12.6,57.6,19.0,0.1,6.0,4.1
0500000US12003,"Baker County, Florida",4.1,77.6,10.9,0.0,0.8,6.6
0500000US12005,"Bay County, Florida",9.2,72.7,9.8,0.2,2.0,5.6
0500000US12007,"Bradford County, Florida",5.0,72.9,15.4,0.0,0.7,5.9
0500000US12009,"Brevard County, Florida",12.2,70.2,9.4,0.1,2.4,4.8
0500000US12011,"Broward County, Florida",32.8,30.7,27.4,0.1,3.6,4.3
0500000US12013,"Calhoun County, Florida",5.3,75.5,11.4,0.9,0.8,5.1
0500000US12015,"Charlotte County, Florida",8.2,81.3,5.0,0.1,1.3,3.5
0500000US12017,"Citrus County, Florida",7.0,85.3,1.7,0.2,1.3,4.1
0500000US12019,"Clay County, Florida",11.4,67.8,11.6,0.1,3.0,5.1
0500000US12021,"Collier County, Florida",28.2,61.4,6.4,0.1,1.5,2.0
0500000US12023,"Columbia County, Florida",7.9,70.3,16.1,0.1,1.0,3.9
0500000US12027,"DeSoto County, Florida",30.1,54.9,12.3,0.2,0.1,2.1
0500000US12029,"Dixie County, Florida",4.6,83.0,6.0,0.5,0.2,5.5
0500000US12031,"Duval County, Florida",12.4,48.4,28.2,0.1,4.9,5.2
0500000US12033,"Escambia County, Florida",7.0,61.7,20.8,0.2,2.8,7.0
0500000US12035,"Flagler County, Florida",11.6,72.4,8.8,0.0,2.4,4.0
0500000US12037,"Franklin County, Florida",5.6,78.4,10.6,0.1,0.1,5.1
0500000US12039,"Gadsden County, Florida",12.5,31.3,52.2,0.3,0.1,3.5
0500000US12041,"Gilchrist County, Florida",8.0,85.1,3.0,0.1,0.2,3.2
0500000US12043,"Glades County, Florida",25.7,54.6,14.7,2.9,0.5,1.1
0500000US12045,"Gulf County, Florida",4.9,76.6,13.5,0.1,0.6,4.1
0500000US12047,"Hamilton County, Florida",11.5,54.5,30.4,0.5,0.6,2.5
0500000US12049,"Hardee County, Florida",42.3,46.4,7.2,0.1,1.1,2.6
0500000US12051,"Hendry County, Florida",57.6,28.3,10.5,0.9,1.2,1.2
0500000US12053,"Hernando County, Florida",17.0,72.1,4.7,0.2,1.3,3.7
0500000US12055,"Highlands County, Florida",22.2,63.1,9.3,0.2,1.5,3.1
0500000US12057,"Hillsborough County, Florida",30.4,44.8,15.3,0.1,4.5,4.1
0500000US12059,"Holmes County, Florida",3.7,84.2,5.8,0.4,0.6,4.9
0500000US12061,"Indian River County, Florida",13.9,72.5,7.7,0.2,1.5,3.5
0500000US12063,"Jackson County, Florida",5.4,63.6,25.2,0.2,0.6,4.8
0500000US12065,"Jefferson County, Florida",5.1,60.3,27.8,0.1,1.2,5.0
0500000US12067,"Lafayette County, Florida",12.8,67.2,17.5,0.0,0.0,2.5
0500000US12069,"Lake County, Florida",18.8,63.6,10.2,0.1,2.0,4.4
0500000US12071,"Lee County, Florida",24.7,62.0,7.6,0.1,1.7,3.2
0500000US12073,"Leon County, Florida",8.2,53.2,30.2,0.0,3.5,4.4
0500000US12075,"Levy County, Florida",10.4,76.3,7.7,0.1,0.6,4.4
0500000US12077,"Liberty County, Florida",6.4,76.6,11.5,0.5,0.2,4.6
0500000US12079,"Madison County, Florida",5.8,53.7,35.5,0.0,0.1,4.3
0500000US12081,"Manatee County, Florida",18.3,67.6,7.6,0.1,2.2,3.8
0500000US12083,"Marion County, Florida",17.0,65.5,11.6,0.1,1.7,3.4
0500000US12085,"Martin County, Florida",15.9,74.8,4.7,0.1,1.3,2.9
0500000US12086,"Miami-Dade County, Florida",69.3,12.6,14.1,0.1,1.5,1.9
0500000US12087,"Monroe County, Florida",24.6,63.7,6.8,0.0,1.0,2.9
0500000US12089,"Nassau County, Florida",5.7,83.4,5.5,0.1,1.3,3.3
0500000US12091,"Okaloosa County, Florida",11.3,69.3,9.1,0.1,3.2,6.3
0500000US12093,"Okeechobee County, Florida",26.1,61.8,7.5,0.3,0.7,3.2
0500000US12095,"Orange County, Florida",33.8,35.9,19.1,0.1,5.3,4.8
0500000US12097,"Osceola County, Florida",56.0,27.2,9.9,0.0,2.7,3.3
0500000US12099,"Palm Beach County, Florida",24.4,49.6,18.1,0.1,2.8,4.1
0500000US12101,"Pasco County, Florida",18.6,67.5,6.0,0.1,3.4,3.8
0500000US12103,"Pinellas County, Florida",11.2,71.0,9.4,0.1,3.6,4.0
0500000US12105,"Polk County, Florida",29.2,50.8,14.1,0.1,1.8,3.4
0500000US12107,"Putnam County, Florida",11.2,69.3,14.7,0.2,0.5,3.6
0500000US12109,"St. Johns County, Florida",9.1,77.4,4.9,0.0,3.7,4.2
0500000US12111,"St. Lucie County, Florida",21.8,51.1,20.9,0.1,2.0,3.5
0500000US12113,"Santa Rosa County, Florida",6.9,78.4,5.5,0.1,1.9,6.3
0500000US12115,"Sarasota County, Florida",10.7,80.0,3.9,0.1,1.9,2.9
0500000US12117,"Seminole County, Florida",23.9,54.7,11.1,0.1,5.3,4.2
0500000US12119,"Sumter County, Florida",6.4,83.6,6.3,0.2,1.0,2.0
0500000US12121,"Suwannee County, Florida",11.8,72.6,9.5,0.2,0.7,4.8
0500000US12123,"Taylor County, Florida",4.3,71.5,19.0,0.3,0.6,3.2
0500000US12125,"Union County, Florida",5.4,70.0,14.7,0.0,0.2,9.4
0500000US12127,"Volusia County, Florida",16.3,67.6,10.3,0.1,2.0,3.2
0500000US12129,"Wakulla County, Florida",4.9,76.7,13.7,0.3,0.4,3.5
0500000US12131,"Walton County, Florida",8.6,81.2,4.1,0.3,1.1,4.2
0500000US12133,"Washington County, Florida",4.0,75.9,13.4,0.5,0.6,5.4
0500000US13001,"Appling County, Georgia",10.8,67.5,18.1,0.1,0.4,3.1
0500000US13003,"Atkinson County, Georgia",27.5,53.6,13.6,0.0,0.0,5.2
0500000US13005,"Bacon County, Georgia",8.5,72.2,13.4,0.0,0.9,4.9
0500000US13007,"Baker County, Georgia",4.2,50.9,36.8,0.0,6.0,1.9
0500000US13009,"Baldwin County, Georgia",2.9,51.4,41.3,0.1,1.7,1.9
0500000US13011,"Banks County, Georgia",7.3,85.6,2.7,0.1,1.9,2.4
0500000US13013,"Barrow County, Georgia",15.3,62.8,13.7,0.1,4.0,3.7
0500000US13015,"Bartow County, Georgia",10.6,73.3,10.4,0.0,1.1,3.2
0500000US13017,"Ben Hill County, Georgia",6.8,53.3,37.9,0.2,0.4,1.1
0500000US13019,"Berrien County, Georgia",6.1,79.1,11.2,0.2,0.1,3.1
0500000US13021,"Bibb County, Georgia",4.7,34.3,54.7,0.0,2.3,3.2
0500000US13023,"Bleckley County, Georgia",3.8,67.4,26.0,0.1,0.9,1.7
0500000US13025,"Brantley County, Georgia",3.1,90.8,3.2,0.0,0.5,2.3
0500000US13027,"Brooks County, Georgia",6.8,53.4,32.8,0.0,1.4,4.0
0500000US13029,"Bryan County, Georgia",8.2,69.7,13.2,0.0,2.6,6.0
0500000US13031,"Bulloch County, Georgia",5.2,61.5,28.1,0.1,1.4,3.4
0500000US13033,"Burke County, Georgia",3.6,48.0,45.0,0.1,0.5,2.8
0500000US13035,"Butts County, Georgia",3.9,64.2,24.3,0.5,0.3,6.3
0500000US13037,"Calhoun County, Georgia",5.5,32.7,58.4,0.2,0.4,2.6
0500000US13039,"Camden County, Georgia",7.6,68.0,16.2,0.1,1.7,5.6
0500000US13043,"Candler County, Georgia",12.8,58.5,22.4,0.6,0.6,4.7
0500000US13045,"Carroll County, Georgia",8.6,66.7,18.2,0.3,0.9,4.2
0500000US13047,"Catoosa County, Georgia",4.0,87.8,1.3,0.0,1.5,4.7
0500000US13049,"Charlton County, Georgia",15.4,54.4,24.8,0.4,1.1,3.9
0500000US13051,"Chatham County, Georgia",8.3,45.3,38.4,0.1,3.0,3.9
0500000US13053,"Chattahoochee County, Georgia",17.9,54.1,19.3,0.4,3.1,3.4
0500000US13055,"Chattooga County, Georgia",5.7,81.0,8.9,0.1,0.4,3.8
0500000US13057,"Cherokee County, Georgia",12.4,73.9,7.0,0.0,2.4,3.7
0500000US13059,"Clarke County, Georgia",11.8,54.1,25.6,0.2,4.1,3.8
0500000US13061,"Clay County, Georgia",0.0,37.3,60.5,0.0,0.0,2.1
0500000US13063,"Clayton County, Georgia",14.5,7.8,68.5,0.1,4.9,3.3
0500000US13065,"Clinch County, Georgia",6.6,63.3,25.7,1.1,0.3,3.0
0500000US13067,"Cobb County, Georgia",15.1,47.1,26.4,0.1,5.4,5.0
0500000US13069,"Coffee County, Georgia",13.5,55.6,28.0,0.1,0.7,1.6
0500000US13071,"Colquitt County, Georgia",20.8,53.5,22.8,0.2,0.9,1.8
0500000US13073,"Columbia County, Georgia",8.0,63.2,18.7,0.1,4.7,4.5
0500000US13075,"Cook County, Georgia",7.6,60.5,27.6,0.0,0.4,3.0
0500000US13077,"Coweta County, Georgia",8.2,67.3,18.2,0.0,2.1,3.8
0500000US13079,"Crawford County, Georgia",3.9,71.9,21.0,0.6,0.1,2.4
0500000US13081,"Crisp County, Georgia",3.6,48.2,44.8,0.1,0.5,2.3
0500000US13083,"Dade County, Georgia",2.9,91.5,1.1,0.0,1.2,3.1
0500000US13085,"Dawson County, Georgia",7.3,85.7,1.9,0.0,1.3,3.3
0500000US13087,"Decatur County, Georgia",7.1,48.5,41.9,0.1,0.7,1.7
0500000US13089,"DeKalb County, Georgia",10.6,27.9,50.4,0.1,6.1,4.2
0500000US13091,"Dodge County, Georgia",3.6,63.8,30.9,0.2,0.0,1.4
0500000US13093,"Dooly County, Georgia",8.3,40.8,46.9,0.1,0.0,3.3
0500000US13095,"Dougherty County, Georgia",3.3,22.8,70.2,0.1,0.7,2.6
0500000US13097,"Douglas County, Georgia",12.2,31.1,49.2,0.1,1.8,4.3
0500000US13099,"Early County, Georgia",0.6,41.1,53.2,0.0,0.4,4.6
0500000US13101,"Echols County, Georgia",21.1,58.1,6.3,0.1,7.9,6.6
0500000US13103,"Effingham County, Georgia",6.6,72.9,14.4,0.1,1.0,4.5
0500000US13105,"Elbert County, Georgia",5.9,62.2,22.3,0.5,1.3,7.3
0500000US13107,"Emanuel County, Georgia",4.8,57.7,31.3,0.0,0.9,5.1
0500000US13109,"Evans County, Georgia",12.3,55.0,28.0,0.1,1.0,3.6
0500000US13111,"Fannin County, Georgia",3.3,91.8,0.4,0.0,0.8,3.2
0500000US13113,"Fayette County, Georgia",8.6,55.5,25.3,0.1,4.9,3.8
0500000US13115,"Floyd County, Georgia",12.4,68.8,13.6,0.0,1.5,3.4
0500000US13117,"Forsyth County, Georgia",10.1,61.8,4.2,0.1,19.6,3.7
0500000US13119,"Franklin County, Georgia",5.4,80.9,8.8,0.1,1.8,2.7
0500000US13121,"Fulton County, Georgia",8.2,36.8,42.1,0.1,7.8,4.2
0500000US13123,"Gilmer County, Georgia",12.3,83.6,0.3,0.1,0.5,3.0
0500000US13125,"Glascock County, Georgia",3.2,86.5,7.2,0.0,0.0,3.1
0500000US13127,"Glynn County, Georgia",7.8,61.8,24.1,0.1,1.3,4.7
0500000US13129,"Gordon County, Georgia",16.3,75.8,3.4,0.1,0.9,3.2
0500000US13131,"Grady County, Georgia",13.3,56.0,28.8,0.2,0.1,1.4
0500000US13133,"Greene County, Georgia",7.2,59.2,29.5,0.0,1.2,2.2
0500000US13135,"Gwinnett County, Georgia",23.7,30.6,27.8,0.1,13.2,4.0
0500000US13137,"Habersham County, Georgia",16.1,75.4,3.2,0.1,2.3,2.8
0500000US13139,"Hall County, Georgia",29.1,57.9,6.7,0.0,2.2,3.6
0500000US13141,"Hancock County, Georgia",0.7,27.3,69.7,0.0,0.6,1.7
0500000US13143,"Haralson County, Georgia",2.1,89.0,5.0,0.0,0.6,2.7
0500000US13145,"Harris County, Georgia",4.9,74.2,15.5,0.1,0.6,4.3
0500000US13147,"Hart County, Georgia",4.3,73.9,17.0,0.1,1.4,3.3
0500000US13149,"Heard County, Georgia",2.8,84.4,7.8,0.0,0.5,4.6
0500000US13151,"Henry County, Georgia",8.3,32.4,51.2,0.1,3.3,3.9
0500000US13153,"Houston County, Georgia",7.6,51.4,32.2,0.1,3.0,5.1
0500000US13155,"Irwin County, Georgia",7.2,66.3,24.1,0.0,0.1,2.2
0500000US13157,"Jackson County, Georgia",10.9,75.8,7.6,0.0,2.4,2.9
0500000US13159,"Jasper County, Georgia",5.0,74.1,16.3,0.0,0.2,3.6
0500000US13161,"Jeff Davis County, Georgia",14.0,67.4,12.0,0.0,0.5,4.8
0500000US13163,"Jefferson County, Georgia",3.6,41.1,52.7,0.0,0.0,1.6
0500000US13165,"Jenkins County, Georgia",9.2,52.7,37.1,0.1,0.0,0.9
0500000US13167,"Johnson County, Georgia",1.8,61.5,32.8,0.3,0.0,3.5
0500000US13169,"Jones County, Georgia",2.2,69.3,24.3,0.0,0.2,3.6
0500000US13171,"Lamar County, Georgia",3.4,66.4,27.1,0.1,0.7,2.3
0500000US13173,"Lanier County, Georgia",7.4,64.7,24.2,0.0,1.2,1.5
0500000US13175,"Laurens County, Georgia",3.3,56.3,36.5,0.1,1.0,2.1
0500000US13177,"Lee County, Georgia",3.4,66.3,23.7,0.0,2.5,3.7
0500000US13179,"Liberty County, Georgia",12.7,36.5,40.8,0.2,1.7,6.9
0500000US13181,"Lincoln County, Georgia",1.5,68.2,27.2,0.0,0.1,2.7
0500000US13183,"Long County, Georgia",13.1,53.0,22.9,0.0,0.7,8.6
0500000US13185,"Lowndes County, Georgia",7.1,50.6,37.0,0.1,1.7,3.2
0500000US13187,"Lumpkin County, Georgia",5.8,88.7,2.0,0.2,0.8,2.2
0500000US13189,"McDuffie County, Georgia",3.7,53.1,40.1,0.0,0.3,2.8
0500000US13191,"McIntosh County, Georgia",2.7,63.2,28.0,0.2,0.4,5.6
0500000US13193,"Macon County, Georgia",4.7,32.5,58.4,0.2,1.6,1.9
0500000US13195,"Madison County, Georgia",7.4,77.8,9.4,0.1,2.0,2.7
0500000US13197,"Marion County, Georgia",8.0,57.4,27.2,0.2,2.3,4.7
0500000US13199,"Meriwether County, Georgia",0.8,56.8,39.1,0.1,0.7,2.3
0500000US13201,"Miller County, Georgia",3.3,64.9,28.2,0.3,0.9,1.3
0500000US13205,"Mitchell County, Georgia",5.2,45.8,45.0,0.2,0.0,2.8
0500000US13207,"Monroe County, Georgia",2.9,71.9,22.1,0.2,1.2,1.6
0500000US13209,"Montgomery County, Georgia",7.5,64.8,23.4,0.1,0.6,3.6
0500000US13211,"Morgan County, Georgia",3.8,73.4,20.5,0.0,0.7,1.6
0500000US13213,"Murray County, Georgia",16.1,79.6,0.6,0.0,0.4,2.6
0500000US13215,"Muscogee County, Georgia",8.5,36.7,46.1,0.0,2.6,5.2
0500000US13217,"Newton County, Georgia",7.1,38.8,47.3,0.1,1.5,5.0
0500000US13219,"Oconee County, Georgia",5.8,82.1,3.4,0.2,4.7,3.6
0500000US13221,"Oglethorpe County, Georgia",6.8,73.1,15.4,0.0,0.7,3.6
0500000US13223,"Paulding County, Georgia",8.7,61.0,23.1,0.1,1.5,5.2
0500000US13225,"Peach County, Georgia",9.4,42.9,41.4,0.1,0.2,5.5
0500000US13227,"Pickens County, Georgia",4.0,91.5,0.6,0.2,0.3,3.2
0500000US13229,"Pierce County, Georgia",5.3,82.0,9.9,0.3,0.0,2.4
0500000US13231,"Pike County, Georgia",2.3,86.1,8.4,0.0,0.5,1.8
0500000US13233,"Polk County, Georgia",13.9,70.4,11.9,0.0,0.7,2.3
0500000US13235,"Pulaski County, Georgia",5.7,61.3,30.6,0.0,0.8,1.5
0500000US13237,"Putnam County, Georgia",7.2,64.5,22.0,0.0,2.0,3.7
0500000US13239,"Quitman County, Georgia",0.8,42.8,52.5,0.0,0.0,3.8
0500000US13241,"Rabun County, Georgia",8.8,86.7,0.8,0.0,0.9,2.8
0500000US13243,"Randolph County, Georgia",4.2,26.8,67.4,0.0,0.1,1.4
0500000US13245,"Richmond County, Georgia",5.8,31.4,55.7,0.1,1.6,4.7
0500000US13247,"Rockdale County, Georgia",10.9,24.0,57.5,0.0,1.6,5.3
0500000US13249,"Schley County, Georgia",1.4,82.6,14.6,0.0,0.0,1.4
0500000US13251,"Screven County, Georgia",2.7,55.1,39.0,0.0,0.0,3.1
0500000US13253,"Seminole County, Georgia",3.1,61.9,33.5,0.2,0.5,1.0
0500000US13255,"Spalding County, Georgia",6.1,53.4,35.8,0.0,1.0,3.0
0500000US13257,"Stephens County, Georgia",4.0,80.6,8.1,0.0,1.1,6.2
0500000US13259,"Stewart County, Georgia",4.2,25.3,67.7,1.5,0.2,1.1
0500000US13261,"Sumter County, Georgia",6.2,38.5,49.8,0.2,1.3,3.8
0500000US13263,"Talbot County, Georgia",0.6,40.4,53.7,0.0,0.1,4.6
0500000US13265,"Taliaferro County, Georgia",4.4,39.4,45.9,0.0,0.1,7.3
0500000US13267,"Tattnall County, Georgia",10.7,57.3,26.7,0.2,0.8,3.4
0500000US13269,"Taylor County, Georgia",1.0,58.5,37.8,0.4,0.3,2.0
0500000US13271,"Telfair County, Georgia",15.0,48.3,35.5,0.0,0.1,1.0
0500000US13273,"Terrell County, Georgia",2.6,36.7,59.9,0.0,0.1,0.6
0500000US13275,"Thomas County, Georgia",3.9,57.0,34.9,0.2,0.9,2.3
0500000US13277,"Tift County, Georgia",13.2,52.9,29.5,0.1,1.3,2.7
0500000US13279,"Toombs County, Georgia",12.1,57.5,23.6,0.3,0.8,5.5
0500000US13281,"Towns County, Georgia",3.3,92.9,1.4,0.0,0.0,2.3
0500000US13283,"Treutlen County, Georgia",1.5,62.0,30.6,1.5,0.1,4.2
0500000US13285,"Troup County, Georgia",4.7,53.9,36.0,0.1,2.3,2.9
0500000US13287,"Turner County, Georgia",4.8,53.9,36.4,0.1,0.0,4.6
0500000US13289,"Twiggs County, Georgia",1.1,54.8,39.4,0.4,1.0,2.8
0500000US13291,"Union County, Georgia",3.8,92.5,0.7,0.0,0.4,2.6
0500000US13293,"Upson County, Georgia",2.7,66.4,25.8,0.1,0.2,4.5
0500000US13295,"Walker County, Georgia",2.9,89.3,3.0,0.3,0.4,4.1
0500000US13297,"Walton County, Georgia",6.6,67.9,18.7,0.2,1.3,4.4
0500000US13299,"Ware County, Georgia",5.1,61.2,29.7,0.1,1.3,2.2
0500000US13301,"Warren County, Georgia",1.1,39.2,56.0,0.0,0.1,3.5
0500000US13303,"Washington County, Georgia",2.2,41.7,53.1,0.0,0.5,2.3
0500000US13305,"Wayne County, Georgia",6.3,70.3,19.5,0.1,1.3,2.5
0500000US13307,"Webster County, Georgia",4.4,38.7,56.1,0.0,0.0,0.8
0500000US13309,"Wheeler County, Georgia",4.3,56.5,37.0,0.4,0.0,1.8
0500000US13311,"White County, Georgia",3.8,88.9,1.9,0.1,0.6,3.8
0500000US13313,"Whitfield County, Georgia",37.2,55.5,3.4,0.0,1.4,2.3
0500000US13315,"Wilcox County, Georgia",3.8,59.1,32.1,0.0,0.0,4.6
0500000US13317,"Wilkes County, Georgia",4.8,51.6,39.4,0.1,1.2,2.7
0500000US13319,"Wilkinson County, Georgia",3.3,55.6,37.7,0.0,0.5,1.6
0500000US13321,"Worth County, Georgia",2.4,66.2,25.1,0.2,0.8,4.9
0500000US15001,"Hawaii County, Hawaii",11.7,29.9,0.8,0.2,20.2,24.9
0500000US15003,"Honolulu County, Hawaii",9.4,17.2,2.2,0.1,41.6,20.1
0500000US15005,"Kalawao County, Hawaii",13.4,19.4,0.0,17.9,17.9,16.4
0500000US15007,"Kauai County, Hawaii",10.6,28.7,0.8,0.1,30.0,19.9
0500000US15009,"Maui County, Hawaii",10.6,29.0,0.8,0.1,27.7,21.7
0500000US16001,"Ada County, Idaho",9.8,80.9,1.3,0.3,2.7,4.3
0500000US16003,"Adams County, Idaho",5.0,87.0,0.2,2.0,0.0,5.8
0500000US16005,"Bannock County, Idaho",9.9,80.3,0.8,2.1,1.5,4.1
0500000US16007,"Bear Lake County, Idaho",3.8,93.2,0.5,0.4,0.2,1.8
0500000US16009,"Benewah County, Idaho",3.8,83.6,0.5,7.2,0.0,4.6
0500000US16011,"Bingham County, Idaho",17.8,73.7,0.2,4.7,0.3,3.2
0500000US16013,"Blaine County, Idaho",21.8,71.9,0.3,0.1,0.6,4.8
0500000US16015,"Boise County, Idaho",5.1,83.5,0.2,1.0,1.5,6.5
0500000US16017,"Bonner County, Idaho",4.0,89.0,0.3,0.4,0.5,4.7
0500000US16019,"Bonneville County, Idaho",14.5,80.2,0.3,0.4,0.9,3.3
0500000US16021,"Boundary County, Idaho",5.7,81.5,0.3,1.5,2.1,7.7
0500000US16023,"Butte County, Idaho",6.4,88.7,0.0,0.0,0.0,4.5
0500000US16025,"Camas County, Idaho",14.0,75.9,0.0,0.7,0.0,5.7
0500000US16027,"Canyon County, Idaho",26.0,67.1,0.7,0.3,0.8,4.0
0500000US16029,"Caribou County, Idaho",5.7,90.5,0.2,0.1,0.0,3.5
0500000US16031,"Cassia County, Idaho",30.1,64.4,0.5,0.2,0.3,3.3
0500000US16033,"Clark County, Idaho",28.7,63.1,0.0,0.1,0.0,1.1
0500000US16035,"Clearwater County, Idaho",4.6,87.6,0.2,1.5,1.0,4.6
0500000US16037,"Custer County, Idaho",4.5,88.4,0.3,0.4,3.1,3.0
0500000US16039,"Elmore County, Idaho",18.2,69.5,2.8,0.5,2.6,5.2
0500000US16041,"Franklin County, Idaho",7.4,89.4,0.1,0.1,0.1,2.4
0500000US16043,"Fremont County, Idaho",12.4,82.7,0.3,0.5,0.1,2.0
0500000US16045,"Gem County, Idaho",9.7,83.5,0.0,0.7,0.8,4.5
0500000US16047,"Gooding County, Idaho",31.5,63.1,0.1,0.9,0.3,4.0
0500000US16049,"Idaho County, Idaho",4.0,89.1,0.1,1.8,0.5,3.8
0500000US16051,"Jefferson County, Idaho",11.0,85.7,0.0,0.2,0.1,2.6
0500000US16053,"Jerome County, Idaho",39.2,56.8,0.1,0.1,0.0,3.6
0500000US16055,"Kootenai County, Idaho",5.7,85.6,0.3,0.6,0.7,6.2
0500000US16057,"Latah County, Idaho",5.2,84.5,1.0,0.5,2.1,6.1
0500000US16059,"Lemhi County, Idaho",3.9,91.5,0.1,0.4,0.0,3.5
0500000US16061,"Lewis County, Idaho",4.3,81.7,1.1,1.3,1.0,9.7
0500000US16063,"Lincoln County, Idaho",32.4,62.2,0.6,0.4,0.3,3.9
0500000US16065,"Madison County, Idaho",9.8,83.5,1.0,0.2,1.5,2.8
0500000US16067,"Minidoka County, Idaho",37.0,58.8,0.1,1.2,0.2,2.3
0500000US16069,"Nez Perce County, Idaho",4.4,85.5,0.2,4.2,0.9,4.2
0500000US16071,"Oneida County, Idaho",4.4,91.8,0.4,0.4,0.0,2.5
0500000US16073,"Owyhee County, Idaho",24.8,67.8,0.5,1.9,0.1,4.3
0500000US16075,"Payette County, Idaho",17.9,75.5,0.1,0.3,0.7,4.2
0500000US16077,"Power County, Idaho",34.3,60.5,0.4,0.9,0.0,3.9
0500000US16079,"Shoshone County, Idaho",4.1,88.7,1.0,0.9,0.3,4.5
0500000US16081,"Teton County, Idaho",17.3,79.3,0.0,0.7,0.1,2.6
0500000US16083,"Twin Falls County, Idaho",18.0,75.3,0.8,0.3,1.1,3.7
0500000US16085,"Valley County, Idaho",5.4,90.1,0.0,0.1,0.2,3.1
0500000US16087,"Washington County, Idaho",16.5,77.6,0.3,0.1,0.6,4.3
0500000US17001,"Adams County, Illinois",2.1,90.0,2.8,0.1,0.7,4.1
0500000US17003,"Alexander County, Illinois",0.7,62.9,32.9,0.0,0.4,3.1
0500000US17005,"Bond County, Illinois",2.0,85.9,6.1,1.0,0.6,4.2
0500000US17007,"Boone County, Illinois",25.6,68.0,2.3,0.0,1.0,2.8
0500000US17009,"Brown County, Illinois",6.7,74.1,17.8,0.0,0.0,1.3
0500000US17011,"Bureau County, Illinois",10.2,84.6,0.6,0.0,0.9,3.4
0500000US17013,"Calhoun County, Illinois",0.8,94.3,1.5,0.0,0.0,3.2
0500000US17015,"Carroll County, Illinois",5.3,87.8,3.9,0.3,0.8,1.7
0500000US17017,"Cass County, Illinois",22.9,69.9,4.0,0.1,0.9,1.3
0500000US17019,"Champaign County, Illinois",8.3,62.4,13.4,0.1,11.4,4.1
0500000US17021,"Christian County, Illinois",3.3,91.0,2.1,0.0,0.7,2.4
0500000US17023,"Clark County, Illinois",1.9,95.0,0.5,0.0,0.1,2.5
0500000US17025,"Clay County, Illinois",2.0,94.8,0.3,0.1,0.2,2.3
0500000US17027,"Clinton County, Illinois",4.1,90.1,3.1,0.1,0.6,2.0
0500000US17029,"Coles County, Illinois",3.9,88.0,3.6,0.0,1.1,3.1
0500000US17031,"Cook County, Illinois",26.8,40.1,21.8,0.1,7.9,3.0
0500000US17033,"Crawford County, Illinois",2.7,90.3,3.4,0.6,0.2,2.8
0500000US17035,"Cumberland County, Illinois",0.4,95.0,0.2,0.0,0.0,4.4
0500000US17037,"DeKalb County, Illinois",14.5,71.0,6.8,0.2,2.2,4.8
0500000US17039,"De Witt County, Illinois",3.5,92.7,1.0,0.2,0.2,2.3
0500000US17041,"Douglas County, Illinois",8.5,87.4,1.2,0.1,0.4,2.0
0500000US17043,"DuPage County, Illinois",16.1,62.2,4.8,0.0,13.0,3.5
0500000US17045,"Edgar County, Illinois",1.5,95.8,0.7,0.0,0.2,1.7
0500000US17047,"Edwards County, Illinois",1.5,94.7,0.1,0.0,0.2,3.4
0500000US17049,"Effingham County, Illinois",2.8,94.2,0.3,0.0,0.8,1.6
0500000US17051,"Fayette County, Illinois",3.0,88.3,3.2,0.3,0.2,5.0
0500000US17053,"Ford County, Illinois",5.3,89.4,0.3,0.0,0.4,4.0
0500000US17055,"Franklin County, Illinois",2.0,94.1,0.4,0.1,0.4,2.8
0500000US17057,"Fulton County, Illinois",2.5,91.7,2.8,0.3,0.3,2.1
0500000US17059,"Gallatin County, Illinois",1.2,95.0,1.1,0.1,0.8,1.8
0500000US17061,"Greene County, Illinois",1.1,95.8,0.8,0.1,0.5,1.6
0500000US17063,"Grundy County, Illinois",12.0,82.4,2.3,0.1,0.6,2.4
0500000US17065,"Hamilton County, Illinois",0.7,94.7,0.2,0.2,0.5,3.2
0500000US17067,"Hancock County, Illinois",2.3,94.0,0.7,0.1,0.4,2.3
0500000US17069,"Hardin County, Illinois",0.9,95.7,1.4,0.0,0.0,1.7
0500000US17071,"Henderson County, Illinois",1.2,93.7,0.3,0.7,0.2,3.5
0500000US17073,"Henry County, Illinois",6.9,87.0,1.0,0.0,0.5,4.0
0500000US17075,"Iroquois County, Illinois",8.3,87.2,0.8,0.1,0.3,2.9
0500000US17077,"Jackson County, Illinois",5.3,71.3,13.9,0.1,3.7,4.7
0500000US17079,"Jasper County, Illinois",1.3,96.8,0.1,0.0,0.1,1.6
0500000US17081,"Jefferson County, Illinois",2.8,83.6,5.8,0.3,1.0,6.0
0500000US17083,"Jersey County, Illinois",1.6,94.6,0.6,0.0,0.7,2.4
0500000US17085,"Jo Daviess County, Illinois",4.2,91.9,0.8,0.1,0.5,2.2
0500000US17087,"Johnson County, Illinois",4.5,80.1,7.8,0.0,0.2,7.2
0500000US17089,"Kane County, Illinois",33.4,54.0,4.7,0.1,4.0,3.4
0500000US17091,"Kankakee County, Illinois",12.7,68.0,14.3,0.0,1.0,3.7
